Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
D1,7/3/1999,Leverkusen,Werder Bremen,2,0,H,0,0,D,1998-99
D1,12/3/1999,Dortmund,Leverkusen,1,0,H,1,0,H,1998-99
D1,12/3/1999,Freiburg,Hansa Rostock,3,0,H,0,0,D,1998-99
D1,13/03/99,Hamburg,Bayern Munich,0,2,A,0,2,A,1998-99
D1,13/03/99,Kaiserslautern,Nurnberg,2,0,H,1,0,H,1998-99
D1,13/03/99,M'gladbach,Duisburg,0,2,A,0,0,D,1998-99
D1,13/03/99,Munich 1860,Stuttgart,1,1,D,0,0,D,1998-99
D1,13/03/99,Schalke 04,Bochum,2,2,D,2,2,D,1998-99
D1,13/03/99,Werder Bremen,Wolfsburg,0,1,A,0,0,D,1998-99
D1,14/03/99,Ein Frankfurt,Hertha,1,1,D,0,0,D,1998-99
D1,16/03/99,Bochum,Hamburg,2,0,H,1,0,H,1998-99
D1,19/03/99,Leverkusen,Schalke 04,1,1,D,1,0,H,1998-99
D1,19/03/99,Wolfsburg,Dortmund,0,0,D,0,0,D,1998-99
D1,20/03/99,Bayern Munich,Werder Bremen,1,0,H,0,0,D,1998-99
D1,20/03/99,Bochum,Kaiserslautern,1,2,A,1,0,H,1998-99
D1,20/03/99,Duisburg,Freiburg,1,0,H,0,0,D,1998-99
D1,20/03/99,Hertha,Munich 1860,2,1,H,1,1,D,1998-99
D1,20/03/99,Nurnberg,Ein Frankfurt,2,2,D,1,1,D,1998-99
D1,20/03/99,Stuttgart,M'gladbach,2,2,D,1,0,H,1998-99
D1,21/03/99,Hansa Rostock,Hamburg,0,1,A,0,1,A,1998-99
D1,3/4/1999,Dortmund,Bayern Munich,2,2,D,2,0,H,1998-99
D1,3/4/1999,Hamburg,Freiburg,2,1,H,1,1,D,1998-99
D1,3/4/1999,Kaiserslautern,Leverkusen,0,1,A,0,1,A,1998-99
D1,3/4/1999,Munich 1860,Nurnberg,1,2,A,0,1,A,1998-99
D1,3/4/1999,Schalke 04,Wolfsburg,2,0,H,0,0,D,1998-99
D1,3/4/1999,Stuttgart,Duisburg,0,0,D,0,0,D,1998-99
D1,3/4/1999,Werder Bremen,Hansa Rostock,0,3,A,0,2,A,1998-99
D1,4/4/1999,Ein Frankfurt,Bochum,1,0,H,0,0,D,1998-99
D1,4/4/1999,M'gladbach,Hertha,2,4,A,0,1,A,1998-99
D1,9/4/1999,Duisburg,Hamburg,2,3,A,2,0,H,1998-99
D1,9/4/1999,Freiburg,Werder Bremen,0,2,A,0,0,D,1998-99
D1,10/4/1999,Bayern Munich,Schalke 04,1,1,D,0,0,D,1998-99
D1,10/4/1999,Hansa Rostock,Dortmund,2,0,H,0,0,D,1998-99
D1,10/4/1999,Hertha,Stuttgart,2,0,H,0,0,D,1998-99
D1,10/4/1999,Leverkusen,Ein Frankfurt,2,1,H,2,0,H,1998-99
D1,10/4/1999,Nurnberg,M'gladbach,2,0,H,1,0,H,1998-99
D1,10/4/1999,Wolfsburg,Kaiserslautern,2,1,H,1,0,H,1998-99
D1,11/4/1999,Bochum,Munich 1860,2,0,H,0,0,D,1998-99
D1,13/04/99,Ein Frankfurt,Wolfsburg,0,1,A,0,1,A,1998-99
D1,13/04/99,Kaiserslautern,Bayern Munich,2,1,H,2,1,H,1998-99
D1,13/04/99,Schalke 04,Hansa Rostock,1,0,H,0,0,D,1998-99
D1,13/04/99,Stuttgart,Nurnberg,0,0,D,0,0,D,1998-99
D1,13/04/99,Werder Bremen,Hamburg,0,0,D,0,0,D,1998-99
D1,14/04/99,Dortmund,Freiburg,2,1,H,1,1,D,1998-99
D1,14/04/99,Hertha,Duisburg,1,3,A,0,1,A,1998-99
D1,14/04/99,M'gladbach,Bochum,2,2,D,0,0,D,1998-99
D1,14/04/99,Munich 1860,Leverkusen,0,2,A,0,0,D,1998-99
D1,16/04/99,Bayern Munich,Ein Frankfurt,3,1,H,2,0,H,1998-99
D1,16/04/99,Hansa Rostock,Kaiserslautern,2,1,H,1,0,H,1998-99
D1,17/04/99,Bochum,Stuttgart,3,3,D,0,2,A,1998-99
D1,17/04/99,Duisburg,Werder Bremen,2,0,H,1,0,H,1998-99
D1,17/04/99,Freiburg,Schalke 04,0,2,A,0,0,D,1998-99
D1,17/04/99,Leverkusen,M'gladbach,4,1,H,1,0,H,1998-99
D1,17/04/99,Nurnberg,Hertha,0,0,D,0,0,D,1998-99
D1,17/04/99,Wolfsburg,Munich 1860,1,0,H,0,0,D,1998-99
D1,18/04/99,Hamburg,Dortmund,0,0,D,0,0,D,1998-99
D1,23/04/99,Dortmund,Werder Bremen,2,1,H,0,1,A,1998-99
D1,23/04/99,Stuttgart,Leverkusen,0,1,A,0,1,A,1998-99
D1,24/04/99,Ein Frankfurt,Hansa Rostock,2,2,D,0,1,A,1998-99
D1,24/04/99,Hertha,Bochum,4,1,H,3,0,H,1998-99
D1,24/04/99,Kaiserslautern,Freiburg,0,2,A,0,1,A,1998-99
D1,24/04/99,M'gladbach,Wolfsburg,5,2,H,2,0,H,1998-99
D1,24/04/99,Nurnberg,Duisburg,0,2,A,0,1,A,1998-99
D1,24/04/99,Schalke 04,Hamburg,1,4,A,1,2,A,1998-99
D1,25/04/99,Munich 1860,Bayern Munich,1,1,D,0,0,D,1998-99
D1,30/04/99,Bochum,Nurnberg,0,3,A,0,1,A,1998-99
D1,30/04/99,Freiburg,Ein Frankfurt,2,0,H,1,0,H,1998-99
D1,1/5/1999,Bayern Munich,M'gladbach,4,2,H,1,1,D,1998-99
D1,1/5/1999,Hamburg,Kaiserslautern,2,0,H,1,0,H,1998-99
D1,1/5/1999,Hansa Rostock,Munich 1860,4,1,H,4,0,H,1998-99
D1,1/5/1999,Leverkusen,Hertha,2,2,D,1,1,D,1998-99
D1,1/5/1999,Wolfsburg,Stuttgart,3,2,H,0,2,A,1998-99
D1,2/5/1999,Duisburg,Dortmund,3,2,H,3,1,H,1998-99
D1,4/5/1999,Ein Frankfurt,Hamburg,2,2,D,2,0,H,1998-99
D1,4/5/1999,Kaiserslautern,Werder Bremen,4,0,H,1,0,H,1998-99
D1,4/5/1999,M'gladbach,Hansa Rostock,1,1,D,0,0,D,1998-99
D1,4/5/1999,Stuttgart,Bayern Munich,0,2,A,0,0,D,1998-99
D1,5/5/1999,Bochum,Duisburg,0,2,A,0,1,A,1998-99
D1,5/5/1999,Hertha,Wolfsburg,2,0,H,1,0,H,1998-99
D1,5/5/1999,Munich 1860,Freiburg,2,0,H,1,0,H,1998-99
D1,5/5/1999,Nurnberg,Leverkusen,2,2,D,1,1,D,1998-99
D1,5/5/1999,Schalke 04,Dortmund,1,1,D,1,1,D,1998-99
D1,7/5/1999,Hansa Rostock,Stuttgart,3,0,H,1,0,H,1998-99
D1,7/5/1999,Werder Bremen,Ein Frankfurt,1,2,A,0,0,D,1998-99
D1,8/5/1999,Dortmund,Kaiserslautern,1,0,H,1,0,H,1998-99
D1,8/5/1999,Duisburg,Schalke 04,1,2,A,1,0,H,1998-99
D1,8/5/1999,Freiburg,M'gladbach,2,1,H,1,0,H,1998-99
D1,8/5/1999,Hamburg,Munich 1860,3,0,H,0,0,D,1998-99
D1,8/5/1999,Leverkusen,Bochum,2,0,H,1,0,H,1998-99
D1,8/5/1999,Wolfsburg,Nurnberg,1,1,D,0,1,A,1998-99
D1,9/5/1999,Bayern Munich,Hertha,1,1,D,1,0,H,1998-99
D1,11/5/1999,Werder Bremen,Schalke 04,1,0,H,0,0,D,1998-99
D1,14/05/99,Hertha,Hansa Rostock,2,0,H,0,0,D,1998-99
D1,14/05/99,M'gladbach,Hamburg,2,2,D,0,0,D,1998-99
D1,15/05/99,Bochum,Wolfsburg,0,2,A,0,1,A,1998-99
D1,15/05/99,Duisburg,Leverkusen,0,0,D,0,0,D,1998-99
D1,15/05/99,Ein Frankfurt,Dortmund,2,0,H,1,0,H,1998-99
D1,15/05/99,Munich 1860,Werder Bremen,1,3,A,1,2,A,1998-99
D1,15/05/99,Nurnberg,Bayern Munich,2,0,H,0,0,D,1998-99
D1,15/05/99,Stuttgart,Freiburg,3,1,H,1,1,D,1998-99
D1,16/05/99,Schalke 04,Kaiserslautern,0,2,A,0,0,D,1998-99
D1,22/05/99,Bayern Munich,Bochum,4,2,H,0,1,A,1998-99
D1,22/05/99,Dortmund,Munich 1860,3,1,H,0,0,D,1998-99
D1,22/05/99,Freiburg,Hertha,0,2,A,0,1,A,1998-99
D1,22/05/99,Hamburg,Stuttgart,3,1,H,3,1,H,1998-99
D1,22/05/99,Hansa Rostock,Nurnberg,1,1,D,1,0,H,1998-99
D1,22/05/99,Kaiserslautern,Duisburg,3,0,H,3,0,H,1998-99
D1,22/05/99,Schalke 04,Ein Frankfurt,2,3,A,2,1,H,1998-99
D1,22/05/99,Werder Bremen,M'gladbach,4,1,H,2,0,H,1998-99
D1,22/05/99,Wolfsburg,Leverkusen,1,0,H,0,0,D,1998-99
D1,29/05/99,Bochum,Hansa Rostock,2,3,A,0,1,A,1998-99
D1,29/05/99,Duisburg,Wolfsburg,6,1,H,2,1,H,1998-99
D1,29/05/99,Ein Frankfurt,Kaiserslautern,5,1,H,0,0,D,1998-99
D1,29/05/99,Hertha,Hamburg,6,1,H,1,0,H,1998-99
D1,29/05/99,Leverkusen,Bayern Munich,1,2,A,0,1,A,1998-99
D1,29/05/99,M'gladbach,Dortmund,0,2,A,0,0,D,1998-99
D1,29/05/99,Munich 1860,Schalke 04,4,5,A,4,3,H,1998-99
D1,29/05/99,Nurnberg,Freiburg,1,2,A,0,2,A,1998-99
D1,29/05/99,Stuttgart,Werder Bremen,1,0,H,1,0,H,1998-99
D1,13/08/99,Duisburg,Leverkusen,0,0,D,0,0,D,1999-00
D1,13/08/99,Wolfsburg,Munich 1860,2,1,H,0,1,A,1999-00
D1,14/08/99,Bayern Munich,Hamburg,2,2,D,1,1,D,1999-00
D1,14/08/99,Ein Frankfurt,Unterhaching,3,0,H,1,0,H,1999-00
D1,14/08/99,Kaiserslautern,Dortmund,1,0,H,0,0,D,1999-00
D1,14/08/99,Schalke 04,Bielefeld,1,1,D,1,0,H,1999-00
D1,14/08/99,Stuttgart,Werder Bremen,0,0,D,0,0,D,1999-00
D1,15/08/99,Hertha,Hansa Rostock,5,2,H,2,1,H,1999-00
D1,15/08/99,Ulm,Freiburg,1,1,D,0,1,A,1999-00
D1,20/08/99,Bielefeld,Hertha,1,1,D,0,0,D,1999-00
D1,20/08/99,Unterhaching,Duisburg,2,0,H,0,0,D,1999-00
D1,21/08/99,Dortmund,Wolfsburg,2,1,H,0,0,D,1999-00
D1,21/08/99,Freiburg,Ein Frankfurt,2,3,A,1,0,H,1999-00
D1,21/08/99,Hamburg,Stuttgart,3,0,H,1,0,H,1999-00
D1,21/08/99,Munich 1860,Ulm,4,1,H,4,1,H,1999-00
D1,21/08/99,Werder Bremen,Schalke 04,0,1,A,0,0,D,1999-00
D1,22/08/99,Hansa Rostock,Kaiserslautern,4,2,H,4,2,H,1999-00
D1,22/08/99,Leverkusen,Bayern Munich,2,0,H,0,0,D,1999-00
D1,27/08/99,Kaiserslautern,Bielefeld,0,2,A,0,0,D,1999-00
D1,27/08/99,Schalke 04,Hamburg,1,3,A,1,1,D,1999-00
D1,28/08/99,Bayern Munich,Unterhaching,1,0,H,1,0,H,1999-00
D1,28/08/99,Freiburg,Munich 1860,3,0,H,1,0,H,1999-00
D1,28/08/99,Hertha,Werder Bremen,1,1,D,1,0,H,1999-00
D1,28/08/99,Stuttgart,Leverkusen,1,2,A,1,1,D,1999-00
D1,28/08/99,Wolfsburg,Hansa Rostock,2,0,H,2,0,H,1999-00
D1,29/08/99,Ein Frankfurt,Duisburg,2,2,D,1,1,D,1999-00
D1,29/08/99,Ulm,Dortmund,0,1,A,0,1,A,1999-00
D1,10/9/1999,Bielefeld,Wolfsburg,0,0,D,0,0,D,1999-00
D1,10/9/1999,Hansa Rostock,Ulm,2,1,H,1,0,H,1999-00
D1,11/9/1999,Dortmund,Freiburg,1,1,D,0,1,A,1999-00
D1,11/9/1999,Duisburg,Bayern Munich,1,2,A,0,2,A,1999-00
D1,11/9/1999,Hamburg,Hertha,5,1,H,3,0,H,1999-00
D1,11/9/1999,Leverkusen,Schalke 04,3,2,H,0,1,A,1999-00
D1,11/9/1999,Unterhaching,Stuttgart,2,0,H,1,0,H,1999-00
D1,12/9/1999,Munich 1860,Ein Frankfurt,2,0,H,1,0,H,1999-00
D1,12/9/1999,Werder Bremen,Kaiserslautern,5,0,H,2,0,H,1999-00
D1,17/09/99,Freiburg,Hansa Rostock,5,0,H,4,0,H,1999-00
D1,17/09/99,Munich 1860,Dortmund,0,3,A,0,2,A,1999-00
D1,18/09/99,Ein Frankfurt,Bayern Munich,1,2,A,1,0,H,1999-00
D1,18/09/99,Hertha,Leverkusen,0,0,D,0,0,D,1999-00
D1,18/09/99,Schalke 04,Unterhaching,1,0,H,0,0,D,1999-00
D1,18/09/99,Stuttgart,Duisburg,4,2,H,2,1,H,1999-00
D1,18/09/99,Ulm,Bielefeld,2,0,H,2,0,H,1999-00
D1,19/09/99,Kaiserslautern,Hamburg,2,0,H,2,0,H,1999-00
D1,19/09/99,Wolfsburg,Werder Bremen,2,7,A,2,3,A,1999-00
D1,24/09/99,Bayern Munich,Stuttgart,0,1,A,0,0,D,1999-00
D1,24/09/99,Hamburg,Wolfsburg,2,2,D,1,1,D,1999-00
D1,25/09/99,Dortmund,Ein Frankfurt,1,0,H,1,0,H,1999-00
D1,25/09/99,Duisburg,Schalke 04,1,1,D,0,0,D,1999-00
D1,25/09/99,Hansa Rostock,Munich 1860,0,0,D,0,0,D,1999-00
D1,25/09/99,Unterhaching,Hertha,1,1,D,0,1,A,1999-00
D1,25/09/99,Werder Bremen,Ulm,2,2,D,1,0,H,1999-00
D1,26/09/99,Bielefeld,Freiburg,2,1,H,0,1,A,1999-00
D1,26/09/99,Leverkusen,Kaiserslautern,3,1,H,0,1,A,1999-00
D1,1/10/1999,Ein Frankfurt,Stuttgart,0,1,A,0,0,D,1999-00
D1,1/10/1999,Munich 1860,Bielefeld,5,0,H,1,0,H,1999-00
D1,2/10/1999,Dortmund,Hansa Rostock,3,0,H,0,0,D,1999-00
D1,2/10/1999,Hertha,Duisburg,2,1,H,0,0,D,1999-00
D1,2/10/1999,Schalke 04,Bayern Munich,1,1,D,0,0,D,1999-00
D1,2/10/1999,Ulm,Hamburg,1,2,A,0,0,D,1999-00
